S0009,0,0,0,0,0,1,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.024122449,1.988230779,0.622363095,-0.029091266,2.255569773,-0.44442004,-0.091803083,1.603650449,0.02585162,-0.134972359,1.063503914,0.146392704,0.060968926,2.524065188,-0.911352263,-0.278766116,0.484488498,-0.047667175,-0.303526228,0.489623784,0.794455675,-0.278580368,0.538258198,-0.60551982,-0.239243515,0.622751626,-0.244926877,-0.109375421,1.002781817,0.394674161,-1.199710894,-0.274530235,-0.13871491,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0010,0,0,0,1,0,0,0,0,1,0,-0.621491569,0.165280487,0.12529542,-0.789441264,-1.52317821,-0.457625092,-0.855992046,-1.990815848,0.798146753,-0.877697845,-2.004547261,0.5299941,-0.851846625,-1.348768459,-0.025541704,-0.848004483,-1.161296644,0.108557491,-0.87022631,-1.598449209,0.042113214,-0.867058705,-1.572845504,0.373820453,-0.735767459,-1.406101002,-0.091801085,0.361194305,-0.822590581,0.412437133,-0.848913552,-1.480393727,0.179861639,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0011,0,0,0,0,0,0,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.586571966,-0.242712121,0.299117592,-0.677138532,-0.864746195,0.460928284,-0.490495434,-0.673249154,0.422745782,0.382414214,2.287274437,-4.57154175,0.002345417,2.002108803,-2.49633413,-0.237531615,1.869838258,-0.027412259,-0.316349183,1.625274908,-1.960223083,-0.281907979,1.10449344,2.048067314,-0.258863469,0.697798242,1.399285439,-0.339798927,0.138339315,-0.826476366,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0012,0,0,1,1,0,0,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.672907677,-0.462175685,0.276063214,-0.699766853,-0.269928272,-0.736974458,-0.371353601,0.672199702,0.492066184,-0.486556292,-0.703549554,-0.566034531,-0.664052575,-1.53320234,0.051760494,-0.725271404,-1.578314831,-0.405218673,-0.713446451,-1.466322416,0.393156906,-0.728351075,-1.317689605,-0.294311138,-0.699113695,-1.256946264,0.116826724,-0.707008469,-1.218260276,-0.075770906,-1.494080651,-0.296730685,-0.192593805,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0013,0,0,0,0,0,1,0,0,0,1,-0.621491569,0.165280487,0.12529542,-0.592012211,0.004139396,0.262347439,-0.463306467,0.124105848,-0.908017394,-0.467530889,-0.262336819,-0.519946852,-0.642369415,-0.687469116,0.037934708,-0.675022496,-0.753872502,0.007329151,-0.496456539,-1.234576497,2.123551861,-0.576335897,-1.286976738,0.13537476,-0.518984841,-1.135706192,0.038190784,-0.578145477,-1.125233065,-0.004739761,-0.516024619,-1.041199202,-0.203642482,-1.475668794,-0.19839054,-0.188401424,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0014,0,0,1,1,0,0,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.738781463,-1.188900378,-0.136926492,-0.680418808,-0.918460897,-0.164786447,-0.701863425,-0.857129614,0.038923819,-0.442327235,-0.522311778,-0.763883682,-0.833132937,-1.687480987,0.115459889,-0.879156517,-1.727440068,-0.11770062,-0.813879975,-1.667026728,0.510309268,-0.778662741,-1.568172859,-0.397008885,-0.76874459,-1.437853139,0.003988196,-0.776783504,-1.322279573,0.060479628,-1.522970913,-0.290155589,-0.181384805,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0015,0,0,0,1,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.747136984,-1.129407787,-0.503861654,-0.726728476,-0.809907342,-0.461427953,-0.543927399,0.04079,-1.407167904,-0.621641945,-1.037407022,0.167535499,-0.710760189,-1.69962196,0.31701694,-0.751056909,-1.782040491,-0.333616311,-0.790779653,-1.653635331,0.552957864,-0.819557048,-1.515747797,-0.447208198,-0.784781125,-1.376282491,-0.094064928,-0.7525943,-1.22398827,0.141981125,-1.510990553,-0.290152777,-0.177287007,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0016,1,1,0,1,0,1,1,1,1,0,-0.621491569,0.165280487,0.12529542,-0.697922553,-0.715219974,0.231325062,-0.694678527,-0.028002354,-1.838896064,-0.760068147,-0.359425984,-1.38912075,-0.799443596,-0.7030611,0.497718341,-0.787108893,-0.73073787,0.398922559,-0.698961847,-1.032997237,1.092550594,-0.661754802,-1.273838498,0.095938563,-0.622570154,-1.079341229,0.214616486,-0.665908651,-1.085659444,-0.213004504,-0.667511079,-1.150428255,0.019540616,-0.329257976,2.466320198,-0.185639545,-0.115081912,1.432712293,-0.090546212,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0017,0,0,0,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,0.450979123,3.142444953,4.822197416,-0.092768126,0.50885404,-0.285082682,-0.260886985,-0.051915882,-0.143768827,-0.381481058,-0.36688651,-0.796860849,-0.481976298,-0.604560762,-0.403634856,-0.485321876,-0.590198865,-0.143209847,-0.486220933,-0.629020912,-0.212619095,-0.486080511,-0.671271446,0.124140299,-0.413914268,-0.575658076,0.508526782,-0.340598888,-0.342418255,-0.782671784,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0018,0,0,0,0,0,0,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.659910539,-0.620399362,0.670550786,-0.602897059,-0.36522909,-0.588901469,-0.418385483,-0.486190862,-0.422003657,-0.4961012,-0.461995795,-0.693637278,-0.607638413,-0.583982705,-0.431338853,-0.465477931,0.063323136,-0.167649589,-0.399757107,1.230498051,-1.254178827,-0.542396001,1.337732274,0.650182735,-0.577884181,0.688437505,0.089625944,-0.597459619,0.049172472,-0.261385725,-1.078399932,-0.179688508,0.06703736,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0019,0,0,0,1,0,0,0,0,1,1,-0.621491569,0.165280487,0.12529542,-0.805785438,-1.596179729,-0.567265239,-0.802604793,-1.421527435,-0.07863289,-0.72153072,-0.563285493,-1.247350768,-0.753149664,-0.734346682,0.032267946,-0.829567649,-1.411551169,0.374628757,-0.786409258,-1.423904836,0.484631524,-0.22278054,-1.339482785,-0.305173845,-0.603514954,-1.346133113,-0.028728619,-0.777116138,-1.37258459,-0.155265431,-0.560179236,-1.205466294,-0.191899193,-0.080789222,4.074461655,-0.691383349,-0.313126249,2.249878733,-0.774546006,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0020,0,0,0,0,1,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.819972715,-1.625933794,-0.491649111,-0.839989365,-1.305888051,-0.433006061,-0.906931655,-1.974645881,0.391161932,-0.942732812,-2.094041912,0.502341283,-0.862720645,-1.659549493,0.056565996,-0.587561304,-0.610127847,-0.773684642,-0.701976408,-1.105230812,-0.708244819,-0.634749389,-0.853833312,1.307171162,-0.820375452,-1.344164786,0.090342442,-0.810206743,-1.33776887,0.1240227,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0021,1,0,0,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.364987024,-0.161142676,-0.538385138,-0.013248764,0.675679105,0.626586662,-0.123376974,0.7362025,-0.4123246,0.061663046,1.378553653,-1.335654066,0.036783135,1.096234818,-0.846646901,0.070360087,1.484933225,0.442444654,-0.009016323,1.273654446,-0.829822073,0.005043557,1.324060549,0.247943619,-0.34978651,-0.073328137,-0.279603469,-0.848913552,-1.480393727,0.179861639,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0022,0,0,1,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,0.753282832,2.320124374,0.200483187,0.780980198,2.82470586,-0.582322034,0.898646273,3.504034029,-0.858886601,0.925759032,3.412351176,-0.9019198,0.983263343,3.305010296,-0.827668517,0.719599817,2.7045045,-0.314345718,0.745735046,2.477885642,-0.023399911,0.78227538,2.459894714,-0.267901147,1.172678515,3.526487237,0.829252186,1.496995089,5.030843608,-2.298878281,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0023,0,0,1,1,0,0,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.66371546,-0.444401748,-0.012641817,-0.681315527,-0.152371269,-0.820722073,-0.450420112,0.518629289,-0.036433737,-0.412869413,1.213911885,-1.363764927,-0.642363856,-0.005734483,-0.545195834,-0.772950927,-1.134779613,-0.09261096,-0.655686656,-1.116362908,0.451309506,-0.546199586,-1.06888105,-0.349997445,-0.466530426,-0.940704572,0.269296637,-0.463788841,-0.850433049,-0.553349945,-1.362905263,-0.332102414,-0.264546339,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0024,0,0,0,0,0,1,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.740140688,-0.854066141,0.615823712,-0.775044607,-0.57942303,-1.005002632,-0.851802674,-1.5096635,0.072786683,-0.848599939,-1.496524027,0.040840157,-0.787908298,-0.475670381,-0.394110542,-0.748599356,0.009633678,0.198139884,-0.770849601,-0.246908296,-0.248890404,-0.852295331,-1.166872424,-0.259298594,-0.841131585,-1.361126051,-0.059128433,-0.808281874,-1.30789306,0.112493804,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0025,0,1,0,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,0.573522162,0.045104623,-0.016854645,0.707274078,-0.620659258,2.130640376,0.641006755,-0.783826125,1.664128229,0.61882155,-0.515304628,-0.44870314,0.568180138,-0.328456435,-0.546785874,0.764195109,0.275716128,-0.890417873,1.040259794,1.600854486,-2.626955743,1.989663307,4.531048397,9.012121425,1.875087675,5.435255455,7.16970504,0.214387552,1.184250731,-1.756355501,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0026,1,1,0,1,0,1,1,1,1,0,-0.621491569,0.165280487,0.12529542,-0.650649181,-0.443759799,0.777109962,-0.653645231,-0.135742106,-0.797628896,-0.61613528,0.535273447,-1.279488302,-0.660266679,0.079418897,-0.913659875,-0.760737992,-0.780269223,-0.264564028,-0.624337565,-0.509506618,0.37601561,-0.555456423,-0.278486592,-1.435653188,-0.629742106,-0.519674054,0.575003865,-0.645294209,-0.781548035,-0.140222031,-0.606872742,-0.845838362,-0.141537633,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0027,0,0,0,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.408686605,-0.682953748,-0.451874486,-0.458323655,-0.531838496,0.569642283,-0.420341827,0.327867082,-0.090628004,-0.450876802,-0.019585689,-0.758699042,-0.415121934,0.679215941,-1.057456819,-0.3771219,0.953958485,-0.321892669,-0.443472105,0.136035839,-0.491552508,-0.474710119,-0.105574284,0.159536258,-0.419468089,-0.25754438,0.140201695,-0.358193245,-0.132810633,-0.297503244,-0.349605921,-0.277254251,-0.134035322,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0028,1,0,0,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.71578362,-1.313300117,-0.54299538,-0.636061205,-1.1315837,0.272672321,-0.579614205,-0.306196494,-1.244929856,-0.327950828,0.630122688,-1.771430466,-0.384322793,0.375126306,-0.930597313,-0.445252295,0.148575365,0.457842102,-0.508216018,0.008897936,-0.492673231,-0.466004767,0.334697722,0.235122714,-0.42683173,0.413804772,0.036394513,-0.375516003,0.437730224,-0.496458219,6.205819874,4.668620953,0.606847562,7.979169744,6.179810669,-0.184673351,56.65553367,-6.183308199,7.318471882,103.4914381,49.63785919,-26.7202135,273.032965,-2.21E-14,3.55E-15
S0029,0,0,1,1,0,0,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.483366509,0.366415292,-1.110578298,-0.554043744,-0.206861143,2.756594238,-0.492670495,-0.143522667,2.206903997,-0.444917694,0.870757553,-1.644725061,-0.568274911,0.234823973,-1.302086531,-0.684687436,-0.755923435,-0.70141509,-0.693430854,-0.653734273,-0.095074402,-0.667427051,-0.312657204,0.376917725,-0.576716686,0.278973576,0.381121155,-0.709210217,-0.964414191,-0.113438078,-1.505914379,-0.286267536,-0.169623216,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0030,1,0,0,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.533236851,-0.397989125,0.796567738,-0.231299422,0.555814526,-1.036691111,-0.548370009,-0.309241277,-0.566715159,-0.624762389,0.121008184,-1.021585551,-0.611712743,0.642999122,-0.934719258,-0.663541506,0.088716584,0.073722396,-0.752972124,-0.673183237,-0.146431705,-0.813667261,-1.143273007,-0.186546528,-0.797165543,-1.249782944,-0.041777289,-0.754632804,-1.192718924,0.056689418,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0031,0,0,0,0,0,0,0,1,0,0,-0.621491569,0.165280487,0.12529542,1.006749418,3.847399401,-1.240830571,1.376451149,5.628965637,-1.236970468,1.660727531,6.138359755,-0.876274482,1.899408442,6.618851647,0.550222704,2.10799027,6.380775659,-0.141318228,1.956136722,6.452891349,-0.283192253,1.907213038,6.295833324,-1.212753414,1.286094165,4.962135258,-0.712945507,1.17491022,5.390341573,-1.098105475,1.537790441,6.648765615,1.000813869,1.379740022,-0.365389756,0.114879944,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0032,0,0,0,0,0,0,0,1,0,0,-0.621491569,0.165280487,0.12529542,-0.801760976,-1.544203276,-0.486330528,-0.871264347,-2.023605573,0.825965294,-0.896202718,-2.04010727,0.566179493,-0.890903878,-1.954931902,0.354834178,-0.898966796,-1.872845699,0.286837368,-0.871827982,-1.719105864,-0.096390926,-0.879452277,-1.655405455,0.471222001,-0.889790222,-1.568363738,-0.394801582,-0.857584748,-1.478569949,-0.099684473,-0.818543032,-1.359871913,0.176865536,-1.117738028,-0.238218494,0.032754864,0.093933303,-0.155696388,0.484778768,14.05182228,2.050488132,27.87545408,4.92128076,4.909593191,-4.815469177,-0.362593579,2.27E-15,1.30E-15
S0033,0,0,0,0,0,0,0,0,1,0,-0.621491569,0.165280487,0.12529542,-0.824494468,-1.660309971,-0.519195758,-0.897275843,-2.147718714,0.880004064,-0.924463417,-2.182156043,0.621681341,-0.949145647,-2.159096037,0.471888031,-0.869941831,-0.915620873,-0.010535101,-0.918864265,-1.834175241,-0.082025482,-0.915657916,-1.783291171,0.491659329,-0.915363568,-1.677851289,-0.402872745,-0.876063804,-1.569348027,-0.098687456,-0.793628285,-1.381102705,0.06782007,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0034,0,0,0,0,0,1,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.750104001,-0.991406963,0.240405237,-0.762142541,-0.494053375,-1.341471945,-0.775902839,-1.037893576,-0.361286815,-0.522053762,-0.184989672,-0.988318038,-0.601625165,-0.393911455,-0.710497107,-0.818119365,-1.564862275,-0.195517866,-0.785473012,-1.593565416,0.474450326,-0.75677267,-1.507468481,-0.385926609,-0.740974415,-1.388335188,0.037955687,-0.752385217,-1.328173564,-0.002292147,-1.512599414,-0.295077451,-0.189102555,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0035,1,0,0,0,0,0,0,0,0,0,-0.621491569,0.165280487,0.12529542,0.487808367,0.21765594,0.90046808,1.799752401,1.873742321,0.115798225,1.1014597,1.269488332,-0.707433883,0.20314392,0.961019352,-1.863961628,0.107771758,0.77401243,-1.724966983,-0.046367517,0.19660228,-0.856595085,-0.295850454,-0.21477422,-0.784795223,-0.335552885,-0.326103889,0.760904778,-0.197059894,-0.161976731,1.161617311,-0.060229634,0.045588063,-1.168293923,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0036,0,0,0,0,0,0,0,0,1,0,-0.621491569,0.165280487,0.12529542,-0.809714225,-1.617181681,-0.552728972,-0.881181391,-2.09048799,0.868050009,-0.874603239,-1.666489195,0.024492598,-0.854748614,-1.12715836,0.180427714,-0.921974168,-1.791349806,0.440635156,-0.895677066,-1.691999765,-0.029824816,-0.894080458,-1.636760094,0.540561316,-0.892676504,-1.566404306,-0.425283678,-0.859556463,-1.485274022,-0.137266035,-0.822345431,-1.3692613,0.203770165,-1.206489862,-0.199291132,-0.056464293,-0.77891493,-0.18820412,0.134891416,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0037,0,0,0,0,0,1,0,0,0,0,-0.621491569,0.165280487,0.12529542,-0.822851766,-1.65965108,-0.526295205,-0.896459501,-2.160097324,0.895521184,-0.921661189,-2.170959968,0.618733096,-0.951365336,-2.191240401,0.4948934,-0.95704285,-2.040183125,0.346922672,-0.80909841,-0.712289459,-0.760361242,-0.915573575,-1.721107235,0.438321705,-0.918927256,-1.679709927,-0.400265777,-0.881680117,-1.57881595,-0.09885156,-0.841429338,-1.452616466,0.168644539,-1.548284808,-0.285460387,-0.171412953,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
S0038,0,0,0,0,0,0,1,0,0,0,-0.621491569,0.165280487,0.12529542,-0.4271569,1.00749799,0.634778647,-0.411715286,1.448819973,-0.954490321,-0.535307249,0.641055727,-0.356495207,-0.542816811,0.597094708,0.090307043,-0.408988769,1.756428383,-0.329128439,-0.444620054,1.214030269,-0.088065061,-0.402646026,1.337264583,-0.680465376,-0.479138112,0.939538289,0.34020792,-0.543882023,0.124267764,0.213215066,-0.614341111,-0.619750369,-0.07346783,-1.373604809,-0.289564797,-0.177163256,-1.344626166,-0.335589714,-0.096839681,-0.983755414,-0.177356818,-0.178857288,-0.559546412,-0.154980063,-0.039571161,-0.362593579,2.27E-15,1.30E-15
